asin,status,syncroPrice,amazonPrice,syncroStock,amazonStock,priceDiff,stockDiff
"B0DYJHDSDB","PRICE_MISMATCH","78.05","78.21","7","7","-0.16","0"
"B0DFYBVK6B","PRICE_AND_STOCK_MISMATCH","133.1","141.96","20","0","-8.86","20"
"B08KT8LQT8","MISSING_IN_AMAZON","44.13",,"20",,,
"B089M14RBJ","MATCH","198.63","198.63","20","20","0","0"
"B0BCV7D2SG","MISSING_IN_AMAZON","63.81",,"20",,,
"B0CQ2Q7ZJG","PRICE_MISMATCH","0","57.73","0","0","-57.73","0"
"B0718Z2V61","MATCH","119.97","119.97","20","20","0","0"
"B0DS5RD9PR","MATCH","45.59","45.59","20","20","0","0"
"B099NDZTV6","MATCH","69.34","69.34","20","20","0","0"
"B0CQM6V3PJ","MATCH","87.2","87.2","20","20","0","0"
"B07YWMBK6B","MISSING_IN_AMAZON","78.21",,"0",,,
"B0081ZBNI4","MISSING_IN_AMAZON","33.25",,"8",,,
"B075RTZZBT","MISSING_IN_AMAZON","0",,"0",,,
"B0CBMHCBDD","MISSING_IN_AMAZON","101.59",,"13",,,
"B0F9X68RB9","MATCH","94.41","94.41","20","20","0","0"
"B0B2W6GH9C","MISSING_IN_AMAZON","0",,"0",,,
"B0CLRNC2V6","MATCH","115.96","115.96","20","20","0","0"
"B01JO9PLR4","MISSING_IN_AMAZON","154.06",,"20",,,
"B0BS6N8NS3","MATCH","94.59","94.59","20","20","0","0"
"B00ZDUTFJO","MATCH","53.14","53.14","20","20","0","0"
"1642350001","MISSING_IN_AMAZON","66.07",,"20",,,
"B0F93V1N7L","PRICE_MISMATCH","48.31","48.41","0","0","-0.1","0"
"B0F2MJVRGZ","PRICE_MISMATCH","59.83","59.96","3","3","-0.13","0"
"B0F1FC58FR","PRICE_MISMATCH","94.4","94.59","4","4","-0.19","0"
"1585362808","MISSING_IN_AMAZON","0",,"0",,,
"B0CHFKYB1C","MATCH","132.16","132.16","20","20","0","0"
"B0D9PBKSMB","MATCH","81.98","81.98","20","20","0","0"
"B00WT5VRF6","MISSING_IN_AMAZON","86.18",,"20",,,
"B007JGB0BQ","MISSING_IN_AMAZON","315.6",,"20",,,
"B088KTMQNB","MATCH","147.07","147.07","20","20","0","0"
"B09Q2YVGYF","MATCH","94.43","94.43","20","20","0","0"
"B0CPF2XCTY","MISSING_IN_AMAZON","0",,"0",,,
"B0CZ99H7DK","MISSING_IN_AMAZON","155.32",,"20",,,
"B07B3T1XFV","MISSING_IN_AMAZON","54.95",,"20",,,
"B072MS7D66","MISSING_IN_AMAZON","69.15",,"20",,,
"B0BMPX2YD1","MISSING_IN_AMAZON","45.84",,"20",,,
"B00A3E0828","MISSING_IN_AMAZON","90.8",,"20",,,
"B0CZNRMLVD","MATCH","110.81","110.81","20","20","0","0"
"B09TTP5B7Y","MISSING_IN_AMAZON","0",,"0",,,
"B07371YBSN","MISSING_IN_AMAZON","114.18",,"0",,,
"B078HY1WP1","MISSING_IN_AMAZON","43.97",,"20",,,
"B09HCMHQWN","MATCH","87.2","87.2","20","20","0","0"
"B0CPVD37C9","MATCH","67.29","67.29","20","20","0","0"
"B09M1STDVJ","MISSING_IN_AMAZON","154.6",,"20",,,
"B097XM87BV","MATCH","63.96","63.96","20","20","0","0"
"B07PNHGPT6","MISSING_IN_AMAZON","44.13",,"20",,,
"B01L8AUS66","MATCH","50.89","50.89","20","20","0","0"
"B0DSYWRBXX","MATCH","79.97","79.97","20","20","0","0"
"B08GC9143G","MISSING_IN_AMAZON","42.33",,"20",,,
"B0CCGT4G2X","MISSING_IN_AMAZON","333.58",,"20",,,
"B0DTH4XHYT","PRICE_MISMATCH","54.83","54.95","20","20","-0.12","0"
"B0DR8V81TN","MATCH","71.02","71.02","10","10","0","0"
"B0DBHDKG2J","PRICE_AND_STOCK_MISMATCH","76.53","69.69","20","30","6.84","-10"
"B09ZKV22S1","MISSING_IN_AMAZON","142.8",,"20",,,
"B0C8818W9K","MATCH","137.46","137.46","2","2","0","0"
"B0D149HWY6","MATCH","268.79","268.79","20","20","0","0"
"B0029F1OKE","MISSING_IN_AMAZON","94.59",,"20",,,
"B0C6YT35SM","MISSING_IN_AMAZON","163.59",,"0",,,
"B0CMM6CK1B","PRICE_MISMATCH","40.45","40.53","20","20","-0.08","0"
"B0D8SPDPRY","MISSING_IN_AMAZON","419.58",,"2",,,
"B0851VT3WF","MISSING_IN_AMAZON","92.79",,"20",,,
"B07KPLDJ18","MISSING_IN_AMAZON","56.57",,"20",,,
"B07YYJRXQR","MISSING_IN_AMAZON","76.27",,"20",,,
"817303043X","MISSING_IN_AMAZON","102.96",,"4",,,
"1620230151","MISSING_IN_AMAZON","54.83",,"20",,,
"B0DSVW3NQB","MATCH","50.17","50.17","20","20","0","0"
"B0C6M8H53F","MATCH","144.75","144.75","20","20","0","0"
"B0CX976HVS","MATCH","78.14","78.14","20","20","0","0"
"B0821BVV73","MISSING_IN_AMAZON","206.32",,"20",,,
"B00GOUA56O","MISSING_IN_AMAZON","538.62",,"0",,,
"B0C3C4JBM6","MISSING_IN_AMAZON","0",,"0",,,
"B00MTIUAXS","MISSING_IN_AMAZON","0",,"0",,,
"B00KTHGDCS","MISSING_IN_AMAZON","40.45",,"0",,,
"B0BYZKCYD2","MATCH","92.75","92.75","20","20","0","0"
"B06ZY5L2W1","MATCH","94.4","94.4","0","0","0","0"
"B0FGW8K9VK","MISSING_IN_AMAZON","47.64",,"20",,,
"B087M99J4Q","MATCH","267.61","267.61","20","20","0","0"
"B09C1X5KMV","MISSING_IN_AMAZON","63.96",,"20",,,
"B08R46WY2H","MISSING_IN_AMAZON","97.99",,"6",,,
"B0B4Y5YJ1K","MISSING_IN_AMAZON","231.5",,"17",,,
"B0CXNSQR7J","MATCH","127.03","127.03","6","6","0","0"
"B0DP9C33VF","MATCH","98.2","98.2","20","20","0","0"
"B09XMSTZTJ","MATCH","105.19","105.19","20","20","0","0"
"B09MDQVM5T","MISSING_IN_AMAZON","113.51",,"10",,,
"1600787614","MISSING_IN_AMAZON","78.14",,"3",,,
"B0B1Q7YQSQ","MISSING_IN_AMAZON","58.55",,"20",,,
"B07JBV1SMM","MATCH","99.79","99.79","5","5","0","0"
"B0DHD9LXMK","PRICE_MISMATCH","81.61","81.78","20","20","-0.17","0"
"0688156819","MISSING_IN_AMAZON","50.7",,"20",,,
"1284194183","MISSING_IN_AMAZON","182.43",,"20",,,
"1450466036","MISSING_IN_AMAZON","65.56",,"20",,,
"B0FCLCJCFR","MATCH","226.65","226.65","20","20","0","0"
"B08FMM75L3","PRICE_MISMATCH","0","97.4","0","0","-97.4","0"
"B0BDZMY8ZP","MISSING_IN_AMAZON","298.07",,"20",,,
"0393328511","MISSING_IN_AMAZON","56.89",,"20",,,
"B00WI09NM6","MISSING_IN_AMAZON","148.31",,"20",,,
"B0CT4QLSHB","MISSING_IN_AMAZON","51.34",,"20",,,
"B0D6BV9KKB","MATCH","94.38","94.38","20","20","0","0"
"B07KFP8KW6","MISSING_IN_AMAZON","62.12",,"19",,,
"B07CVS3MZR","MATCH","211.57","211.57","20","20","0","0"
"B0CKTC1J7J","MISSING_IN_AMAZON","58.43",,"3",,,
"B0D3LLNWBD","MATCH","209.93","209.93","20","20","0","0"
"B0BSXR2833","MISSING_IN_AMAZON","58.48",,"20",,,
"B07X41MF7K","MISSING_IN_AMAZON","44.13",,"20",,,
"B0CCD3D2GC","MATCH","38.65","38.65","20","20","0","0"
"B07V7D3B37","MISSING_IN_AMAZON","963.48",,"20",,,
"1414370555","MISSING_IN_AMAZON","63.38",,"0",,,
"B0F6LGQCHK","MATCH","153.74","153.74","20","20","0","0"
"B0CXW5HBRJ","MISSING_IN_AMAZON","155.86",,"20",,,
"B0CCRWCDLW","MATCH","42.24","42.24","20","20","0","0"
"B0DMTVTRTY","MATCH","488.25","488.25","5","5","0","0"
"B07FC31BZ4","MATCH","207.71","207.71","5","5","0","0"
"B095XR499W","MISSING_IN_AMAZON","122.27",,"20",,,
"B07DQFJ6VM","MISSING_IN_AMAZON","54.83",,"4",,,
"B07ZG2G68R","MATCH","127.6","127.6","2","2","0","0"
"B0D3HDLM1S","MATCH","89.47","89.47","20","20","0","0"
"B0CQRDKCC2","MATCH","53.14","53.14","9","9","0","0"
"B0DHVFGSQX","MATCH","159.47","159.47","20","20","0","0"
"B0BGLJL514","MISSING_IN_AMAZON","74.62",,"20",,,
"B09HP9TJK5","PRICE_MISMATCH","63.82","63.96","2","2","-0.14","0"
"B0CJSRH5YD","MISSING_IN_AMAZON","106.74",,"8",,,
"B0BDDP7Q87","MATCH","81.81","81.81","20","20","0","0"
"B0CPSLP1SM","PRICE_MISMATCH","0","39.7","0","0","-39.7","0"
"B00DK89NWA","MISSING_IN_AMAZON","51.16",,"20",,,
"B01MDUMAU4","MISSING_IN_AMAZON","45.94",,"20",,,
"B0CRT1HGGR","MATCH","96.39","96.39","20","20","0","0"
"B01L7JFJ9Y","MATCH","71.11","71.11","20","20","0","0"
"B01EE8ME5M","MISSING_IN_AMAZON","85.23",,"20",,,
"B08L9LTJZZ","MATCH","151.78","151.78","20","20","0","0"
"B08KHCT3YG","MATCH","144.39","144.39","11","11","0","0"
"B0C9QGC2QM","MISSING_IN_AMAZON","172.08",,"15",,,
"B08C98K897","MATCH","152.06","152.06","20","20","0","0"
"B0C4XV7BPK","MISSING_IN_AMAZON","0",,"0",,,
"B07ZHHFRPG","PRICE_MISMATCH","74.63","74.79","20","20","-0.16","0"
"B09ZD8JDGP","MISSING_IN_AMAZON","159.14",,"20",,,
"B0DMDGL4LR","MATCH","36.85","36.85","3","3","0","0"
"B0D9RD762N","MATCH","58.61","58.61","20","20","0","0"
"B008YFTSHE","MISSING_IN_AMAZON","41.22",,"4",,,
"B0B1HNJC5Y","MATCH","194.02","194.02","20","20","0","0"
"B0009RUXD8","MISSING_IN_AMAZON","173.58",,"16",,,
"B0DNDZ2PWR","MATCH","102.26","102.26","20","20","0","0"
"B0DSGJSYNT","MISSING_IN_AMAZON","107.21",,"20",,,
"B0CC3QXYNT","MATCH","135.76","135.76","20","20","0","0"
"B0FBW3QZBB","MISSING_IN_AMAZON","135.32",,"17",,,
"B0CF4B1LJP","MATCH","164.46","164.46","20","20","0","0"
"B000KLLW9M","MISSING_IN_AMAZON","205.1",,"9",,,
"B0CB18CF3S","MATCH","63.75","63.75","20","20","0","0"
"038553924X","MISSING_IN_AMAZON","60.73",,"20",,,
"B0CRRWGS1M","MATCH","54.65","54.65","20","20","0","0"
"B0DB4W6TMQ","MATCH","54.71","54.71","8","8","0","0"
"B0BN4B4L54","MISSING_IN_AMAZON","306.11",,"3",,,
"B08DG7FV6C","MISSING_IN_AMAZON","163.09",,"20",,,
"B0CRVH6DJZ","MATCH","56.75","56.75","20","20","0","0"
"B009SM8HFG","MISSING_IN_AMAZON","253.32",,"20",,,
"B07L6RWHGD","MATCH","249.57","249.57","20","20","0","0"
"B08LNLMN41","PRICE_MISMATCH","0","78.25","0","0","-78.25","0"
"B08F4RDBTR","MISSING_IN_AMAZON","0",,"0",,,
"B0DR7S1HP1","MATCH","240.76","240.76","20","20","0","0"
"B0BC9YNKHT","MISSING_IN_AMAZON","67.54",,"20",,,
"B0C9GF4Y2V","MATCH","97.43","97.43","20","20","0","0"
"B0D3TFVCXB","MATCH","137.56","137.56","20","20","0","0"
"B088LQJFSB","MISSING_IN_AMAZON","41.7",,"16",,,
"B00BS89MN4","MISSING_IN_AMAZON","0",,"0",,,
"B0DQ42GHK4","MATCH","200.92","200.92","20","20","0","0"
"1594717834","MISSING_IN_AMAZON","51.27",,"20",,,
"B075NC51GW","MISSING_IN_AMAZON","58.7",,"20",,,
"B0DBW32BTZ","MATCH","101.59","101.59","20","20","0","0"
"B0C5LSBKDL","MATCH","102.31","102.31","20","20","0","0"
"B072YS3PVM","MATCH","59.43","59.43","4","4","0","0"
"B0BTTXQJK3","MISSING_IN_AMAZON","107.21",,"0",,,
"B0B38SF3N5","MISSING_IN_AMAZON","117.78",,"20",,,
"B08VDRTHPJ","PRICE_MISMATCH","89.81","90","20","20","-0.19","0"
"B0DJ1QFF3N","MATCH","90.97","90.97","20","20","0","0"
"B0CPBJ3S1R","MATCH","98.2","98.2","20","20","0","0"
"B0CRRWYY92","MATCH","99.1","99.1","2","2","0","0"
"B07NFQKMLJ","MISSING_IN_AMAZON","132.44",,"20",,,
"B0F2HPKFXG","MISSING_IN_AMAZON","0",,"0",,,
"B0BV1ZKFSV","MATCH","54.83","54.83","20","20","0","0"
"B0995LVHQY","PRICE_MISMATCH","448.68","449.61","7","7","-0.93","0"
"B0C9LCMZM1","MATCH","130.15","130.15","6","6","0","0"
"B0DSWFS1X1","PRICE_MISMATCH","81.81","81.98","20","20","-0.17","0"
"B0B6JTKBQS","MATCH","209.42","209.42","20","20","0","0"
"B0C9Q6JLY2","MISSING_IN_AMAZON","45.84",,"20",,,
"B088C3TT3F","MISSING_IN_AMAZON","0",,"0",,,
"B0DSTSB851","PRICE_MISMATCH","56.63","56.75","20","20","-0.12","0"
"B0DD67KSWJ","MATCH","198.7","198.7","20","20","0","0"
"B079TW8XM2","MISSING_IN_AMAZON","131.65",,"10",,,
"B0DT31S72K","PRICE_AND_STOCK_MISMATCH","85.35","77.31","20","69","8.04","-49"
"B08DHT5RVZ","MISSING_IN_AMAZON","298.21",,"11",,,
"B0B8GCP6KT","MATCH","67.42","67.42","20","20","0","0"
"B000LUYBEU","MISSING_IN_AMAZON","56.57",,"20",,,
"B07RS3N98V","MISSING_IN_AMAZON","0",,"0",,,
"B0BG945MC1","MISSING_IN_AMAZON","0",,"0",,,
"B0CQQBSGTC","MISSING_IN_AMAZON","0",,"0",,,
"0740317059","MISSING_IN_AMAZON","103.17",,"13",,,
"B09SFN31M6","MATCH","60.35","60.35","20","20","0","0"
"B0107M5ERY","MISSING_IN_AMAZON","179.73",,"4",,,
"B0CBZF2VWG","PRICE_MISMATCH","45.84","45.94","2","2","-0.1","0"
"B0D3BM91DH","MISSING_IN_AMAZON","0",,"0",,,
"B09SN3ZXNS","MATCH","97.99","97.99","15","15","0","0"
"B09RWRP3C5","MATCH","711.5","711.5","20","20","0","0"
"B075DJQHNV","MATCH","80.18","80.18","4","4","0","0"
"B09VB65GTJ","MISSING_IN_AMAZON","51.04",,"20",,,
"B08TJ1GGKX","MATCH","200.19","200.19","20","20","0","0"
"B07VL2CJ8Q","MISSING_IN_AMAZON","96.39",,"20",,,
"B0BZ1V9TS4","PRICE_MISMATCH","0","132.45","0","0","-132.45","0"
"B00SRR76F0","MISSING_IN_AMAZON","67.42",,"20",,,
"B00EN8RHOC","MATCH","56.63","56.63","20","20","0","0"
"B0CW64KLT4","MATCH","92.79","92.79","20","20","0","0"
"B0BX8PZYHV","MATCH","144.75","144.75","17","17","0","0"
"B0C2HVLFMT","MISSING_IN_AMAZON","71.02",,"20",,,
"B0BDGK8Z2G","MATCH","578.18","578.18","3","3","0","0"
"B000GAS1F0","MISSING_IN_AMAZON","54.83",,"20",,,
"B0CMQCQ68D","MATCH","65.76","65.76","20","20","0","0"
"B0CBRHCQ9T","MISSING_IN_AMAZON","63.82",,"20",,,
"B0052T6XLY","MATCH","135.72","135.72","12","12","0","0"
"B0B1VJRVZC","MISSING_IN_AMAZON","865.49",,"18",,,
"B07V9X5BSR","MISSING_IN_AMAZON","0",,"0",,,
"B0D5LDY271","MISSING_IN_AMAZON","167.8",,"2",,,
"B082ZSFQ8C","MISSING_IN_AMAZON","105.19",,"20",,,
"B097L3LLM2","MISSING_IN_AMAZON","53.03",,"20",,,
"B0DPKS72W7","MATCH","105.03","105.03","20","20","0","0"
"B0CR1BLZMS","MISSING_IN_AMAZON","0",,"0",,,
"B00W5WXY72","MATCH","45.84","45.84","20","20","0","0"
"B0DGCBZ4YK","PRICE_MISMATCH","254.87","255.39","20","20","-0.52","0"
"B0DG33P45N","PRICE_MISMATCH","0","77.86","0","0","-77.86","0"
"B07VXTXCY9","MISSING_IN_AMAZON","99.82",,"20",,,
"B0BNVNWDX7","MISSING_IN_AMAZON","59.51",,"20",,,
"B0047VEEL4","MATCH","45.03","45.03","20","20","0","0"
"B09GG8KPQ7","MISSING_IN_AMAZON","56.56",,"20",,,
"B0CLR71B8P","MATCH","45.94","45.94","20","20","0","0"
"B093CH81DW","MATCH","134.26","134.26","20","20","0","0"
"B0D4TNBR86","PRICE_MISMATCH","155.54","155.86","20","20","-0.32","0"
"B0813WWWDT","MISSING_IN_AMAZON","81.81",,"20",,,
"B001U7LSMQ","MISSING_IN_AMAZON","141.17",,"20",,,
"B095C5VM56","PRICE_MISMATCH","45.84","45.94","5","5","-0.1","0"
"B0BL3KQ5WR","MISSING_IN_AMAZON","0",,"0",,,
"B0DB1MD552","MATCH","83.41","83.41","20","20","0","0"
"B004YRUDFW","MISSING_IN_AMAZON","87.38",,"13",,,
"B0096HJQ12","MISSING_IN_AMAZON","99.79",,"16",,,
"B0CLSCM5JR","MATCH","80.01","80.01","20","20","0","0"
"B0CJ2S32NQ","PRICE_MISMATCH","85.41","81.98","20","20","3.43","0"
"B007ID91HK","MISSING_IN_AMAZON","112.09",,"20",,,
"B0DY7FP6CC","MATCH","104.51","104.51","10","10","0","0"
"B0B59PDKFX","MATCH","38.29","38.29","20","20","0","0"
"B06XS17F66","MISSING_IN_AMAZON","289.84",,"9",,,
"B0BS1HW2X3","MISSING_IN_AMAZON","87.2",,"20",,,
"1579128742","MISSING_IN_AMAZON","59.69",,"2",,,
"B0DJLLHMZT","MATCH","100","100","11","11","0","0"
"B07KLLDPYW","MATCH","81.81","81.81","20","20","0","0"
"B0CB7Y11VC","MISSING_IN_AMAZON","0",,"0",,,
"B08PW42Z9P","MISSING_IN_AMAZON","67.56",,"20",,,
"B07MZFYB9Z","MISSING_IN_AMAZON","120.56",,"20",,,
"B0CNVKHXJ7","MATCH","210.1","210.1","20","20","0","0"
"B0D31T3D5L","PRICE_MISMATCH","135.76","136.04","2","2","-0.28","0"
"B0CWTM39V7","MATCH","150.5","150.5","20","20","0","0"
"B00BJMIQTA","MATCH","236.3","236.3","20","20","0","0"
"B011B9ZP9O","MISSING_IN_AMAZON","317.42",,"20",,,
"B0096DC7Z8","MATCH","119.41","119.41","20","20","0","0"
"0942617460","MISSING_IN_AMAZON","60.16",,"20",,,
"1476875545","MISSING_IN_AMAZON","58.09",,"20",,,
"B0CL61GBTB","MISSING_IN_AMAZON","41.43",,"20",,,
"B07864Y4HR","MISSING_IN_AMAZON","37.59",,"3",,,
"B0CLYDJXZ1","MISSING_IN_AMAZON","0",,"0",,,
"B0CJBYMFC6","MATCH","99.79","99.79","2","2","0","0"
"B07HR3XY8K","MATCH","54.83","54.83","0","0","0","0"
"B0CCZRH4QX","MATCH","289.2","289.2","20","20","0","0"
"B0DZF47DTY","MISSING_IN_AMAZON","1163.24",,"5",,,
"B0DFTG9FFB","MATCH","136.04","136.04","20","20","0","0"
"B07ZS3WYZY","MISSING_IN_AMAZON","0",,"0",,,
"B0BXH2HXC1","MISSING_IN_AMAZON","45.94",,"20",,,
"B0D8V6D92L","PRICE_MISMATCH","0","120.81","0","0","-120.81","0"
"B0CW6F7W47","PRICE_MISMATCH","42.24","42.33","20","20","-0.09","0"
"B0F8QXTNXM","MATCH","283.81","283.81","20","20","0","0"
"B0BHW32WHM","PRICE_MISMATCH","56.6","56.71","20","20","-0.11","0"
"B0DK6ZBPWC","MATCH","82.89","82.89","20","20","0","0"
"B0DBHVY4QV","MATCH","193.31","193.31","4","4","0","0"
"B07CXG1KCB","MISSING_IN_AMAZON","218.58",,"20",,,
"B0CNNY5LDY","MATCH","74.77","74.77","20","20","0","0"
"B086PCVWXH","MISSING_IN_AMAZON","0",,"0",,,
"B0CW9GT6MV","MATCH","112.38","112.38","20","20","0","0"
"B0B24Q9LL2","MISSING_IN_AMAZON","0",,"0",,,
"B09BQNCDNR","MATCH","144.78","144.78","5","5","0","0"
"B0D4VT75WJ","MATCH","100","100","20","20","0","0"
"B0C89DP3S2","MATCH","56.59","56.59","20","20","0","0"
"B0BJ6TLV63","MATCH","139.07","139.07","11","11","0","0"
"B0DRNZMJ9Y","MATCH","52.3","52.3","3","3","0","0"
"B01HJW6HWG","MISSING_IN_AMAZON","591.8",,"10",,,
"B07MTYBWD3","MISSING_IN_AMAZON","0",,"0",,,
"B08YS5SV3R","MISSING_IN_AMAZON","94.4",,"18",,,
"B077Y2XLDR","MISSING_IN_AMAZON","217.06",,"20",,,
"B07XZDJB83","MISSING_IN_AMAZON","45.94",,"20",,,
"B09VGSVXQ2","MISSING_IN_AMAZON","0",,"0",,,
"B0B6P1NHJQ","MATCH","94.38","94.38","20","20","0","0"
"B0876BZD9C","MATCH","200.44","200.44","20","20","0","0"
"0385512058","MISSING_IN_AMAZON","58.5",,"0",,,
"B06XD6NCKX","MISSING_IN_AMAZON","65.29",,"2",,,
"B0CLKKPHWT","MATCH","40.53","40.53","14","14","0","0"
"B08THYKFM8","MATCH","161.64","161.64","20","20","0","0"
"B0CC8V67QN","MISSING_IN_AMAZON","0",,"0",,,
"B07SKHKM8M","MISSING_IN_AMAZON","0",,"0",,,
"B0DQ39QNR6","MISSING_IN_AMAZON","42.19",,"10",,,
"B096VCQX2L","MISSING_IN_AMAZON","83.61",,"20",,,
"B0DK1CQL94","MISSING_IN_AMAZON","0",,"0",,,
"B0CNW3ZDKC","MATCH","166.33","166.33","7","7","0","0"
"B099NHCFJ2","MATCH","178.94","178.94","20","20","0","0"
"B0D5Y7BYN4","MISSING_IN_AMAZON","76.57",,"20",,,
"B0C2DXCFWR","MATCH","119.57","119.57","20","20","0","0"
"0376039183","MISSING_IN_AMAZON","61.45",,"20",,,
"B0CQJJK1LG","PRICE_MISMATCH","45.84","45.94","20","20","-0.1","0"
"B0D49JGF51","PRICE_MISMATCH","0","56.77","0","0","-56.77","0"
"B0DVYF5NS2","MATCH","259.85","259.85","7","7","0","0"
"B09MHFJQJF","MISSING_IN_AMAZON","45.94",,"20",,,
"B007SB1T4U","MATCH","90.73","90.73","3","3","0","0"
"B00BJH0SNW","MISSING_IN_AMAZON","63.75",,"20",,,
"B0DR2MC6G6","MISSING_IN_AMAZON","81.81",,"20",,,
"B07WD1C4P8","MISSING_IN_AMAZON","0",,"0",,,
"B0CQZ7M96C","MATCH","49.47","49.47","20","20","0","0"
"B0DLVWHT5H","MATCH","347.2","347.2","4","4","0","0"
"B005SHG5FO","MISSING_IN_AMAZON","146.85",,"20",,,
"B09JGJ5Y2M","MISSING_IN_AMAZON","42.75",,"11",,,
"B0DQKY3FQ5","MATCH","83.61","83.61","20","20","0","0"
"B0D178YN92","MATCH","44.13","44.13","2","2","0","0"
"B0CLLHM1MZ","MISSING_IN_AMAZON","141.17",,"20",,,
"B0CS6QS82Y","MATCH","78.23","78.23","20","20","0","0"
"B0776Q6DRY","MISSING_IN_AMAZON","53.21",,"20",,,
"B096YL1KR3","MATCH","232.89","232.89","6","6","0","0"
"B0D9QD7TSS","PRICE_MISMATCH","99.79","100","20","20","-0.21","0"
"B0BT4F5QHM","MISSING_IN_AMAZON","60.35",,"20",,,
"B0DFWCG117","MATCH","106.49","106.49","20","20","0","0"
"B0BG5MRNKG","MISSING_IN_AMAZON","49.54",,"0",,,
"B09CX6LCBJ","MISSING_IN_AMAZON","197.78",,"20",,,
"B01DMLR17S","MISSING_IN_AMAZON","94.4",,"20",,,
"B0F1CVMLTC","MATCH","63.96","63.96","20","20","0","0"
"B0892LJ59B","MATCH","135.74","135.74","0","0","0","0"
"B0C7VDYH1F","MATCH","81.98","81.98","20","20","0","0"
"B0D7V6XYBX","MATCH","71.17","71.17","17","17","0","0"
"B07MVR5PH1","MISSING_IN_AMAZON","142.1",,"12",,,
"B0D812JHXL","MATCH","111.71","111.71","20","20","0","0"
"B0DJHPH6N9","MATCH","45.84","45.84","20","20","0","0"
"B0DCB7DTZ9","PRICE_MISMATCH","53.03","53.14","5","5","-0.11","0"
"B0B8HGHB1Y","MATCH","137.82","137.82","20","20","0","0"
"B00ECOAX9I","MISSING_IN_AMAZON","71",,"20",,,
"B0D498LYB9","MATCH","123.43","123.43","20","20","0","0"
"B07Y8Q3XVV","MISSING_IN_AMAZON","0",,"0",,,
"B0CZ3TQXCM","PRICE_MISMATCH","188.81","189.2","20","20","-0.39","0"
"B08LZ717GP","MISSING_IN_AMAZON","96.2",,"20",,,
"B0045V4XJ4","MISSING_IN_AMAZON","169.28",,"0",,,
"B000YAWKL8","MISSING_IN_AMAZON","0",,"0",,,
"B0B93MJJ12","MATCH","78.37","78.37","20","20","0","0"
"B0D8VMQ2J2","MATCH","78.37","78.37","20","20","0","0"
"B0CJ8NDL7K","MATCH","59.42","59.42","20","20","0","0"
"B0DYV7WJ4Y","MATCH","244.89","244.89","20","20","0","0"
"0143115529","MISSING_IN_AMAZON","51.43",,"20",,,
"1608683206","MISSING_IN_AMAZON","53.57",,"2",,,
"B0D5B3LXD1","PRICE_MISMATCH","124.76","125.02","0","0","-0.26","0"
"B0134E36MC","MISSING_IN_AMAZON","49.56",,"20",,,
"B0FKMLPLHW","MATCH","85.58","85.58","14","14","0","0"
"B0CPXM3DMJ","MISSING_IN_AMAZON","0",,"0",,,
"B085VYS6FX","MISSING_IN_AMAZON","128.81",,"20",,,
"B0D83WCR1V","PRICE_MISMATCH","0","83.47","0","0","-83.47","0"
"B00B3XJCMU","MISSING_IN_AMAZON","0",,"0",,,
"B07CRGHQ39","MATCH","202.79","202.79","20","20","0","0"
"B0759LJRPQ","MISSING_IN_AMAZON","77.56",,"0",,,
"B0DZ3QW877","PRICE_MISMATCH","181.62","181.99","20","20","-0.37","0"
"B00NYD4P5G","MISSING_IN_AMAZON","192.71",,"20",,,
"B0CNGYRKDD","MISSING_IN_AMAZON","175.71",,"20",,,
"B0D6RZHH27","MATCH","195.52","195.52","20","20","0","0"
"B001NXDQEK","MISSING_IN_AMAZON","242.96",,"20",,,
"B0DDKRKGPQ","MATCH","207.7","207.7","20","20","0","0"
"B0CHMF3QJ1","PRICE_MISMATCH","39.71","39.79","4","4","-0.08","0"
"B0CCSNG7Z4","MATCH","1767.98","1767.98","20","20","0","0"
"B07D5G37MF","MISSING_IN_AMAZON","204.61",,"0",,,
"B0CXXHBP1Q","MATCH","62.15","62.15","3","3","0","0"
"B0D95FCH23","MATCH","45.94","45.94","20","20","0","0"
"B09P9TPB6B","PRICE_AND_STOCK_MISMATCH","68.68","52.52","20","0","16.16","20"
"B0DNQ9BFKL","MATCH","62.15","62.15","20","20","0","0"
"B0BMQQBXMJ","PRICE_MISMATCH","106.99","107.21","20","20","-0.22","0"
"B0CL3N8CY1","MISSING_IN_AMAZON","0",,"0",,,
"B071215W98","MISSING_IN_AMAZON","104.81",,"16",,,
"1620973278","MISSING_IN_AMAZON","51.9",,"0",,,
"B0CGY12KNV","MISSING_IN_AMAZON","74.75",,"20",,,
"B0D3D7MTCY","MATCH","74.77","74.77","20","20","0","0"
"B0CKY17KTP","MISSING_IN_AMAZON","38.65",,"13",,,
"B0973XWV8S","MATCH","70.95","70.95","20","20","0","0"
"B0FB9CY18D","PRICE_MISMATCH","98.73","98.94","20","20","-0.21","0"
"B0CKY5SDC8","MATCH","99.79","99.79","20","20","0","0"
"B0DPFZLLT8","MATCH","103.08","103.08","20","20","0","0"
"B0CNVBVHLS","MATCH","56.75","56.75","6","6","0","0"
"B00066HOZC","MISSING_IN_AMAZON","40.46",,"20",,,
"B0CFQCLHPX","MISSING_IN_AMAZON","0",,"0",,,
"B0747WBHQG","MISSING_IN_AMAZON","47.11",,"20",,,
"B0DN9SLGQ6","MATCH","38.73","38.73","8","8","0","0"
